url,Property ID,Price,State of the property,Availability,Number of bedrooms,Livable surface,Furnished,Attic,Garage,Number of garages,Kitchen equipment,Kitchen type,Number of bathrooms,Number of showers,Number of toilets,Type of heating,Type of glazing,Elevator,Number of facades,Garden,Surface garden,Terrace,Surface terrace,Total land surface,Swimming pool,type,postal_code,city,Region,province,price_per_sqm,Price_per_sqm_land
https://immovlan.be/en/detail/land/for-sale/5032/isnes/vbd20823,vbd20823,175000.0,,Immediately,,,,,,,,,,,,,,,,,,,,1086.0,,land,5032,isnes,Wallonia,Namur,,161.14180478821362
https://immovlan.be/en/detail/office-space/for-sale/1050/elsene/vwd15500,vwd15500,1350000.0,Excellent,On contract,0.0,,,1.0,,,,,,,,Gas,Double glass,,,1.0,50.0,1.0,10.0,137.0,,office-space,1050,elsene,Brussels,Brussels,,9854.014598540147
https://immovlan.be/en/detail/apartment/for-sale/4100/seraing/vbd39570,vbd39570,264000.0,New,,2.0,88.0,0.0,,,,,,,,,,,,,0.0,,1.0,10.0,,,apartment,4100,seraing,Wallonia,Liege,3000.0,
https://immovlan.be/en/detail/apartment/for-sale/5100/jambes/vbd41094,vbd41094,,,,3.0,127.0,,,,,,,,,,,,,,,,1.0,,,,apartment,5100,jambes,Wallonia,Namur,,
https://immovlan.be/en/detail/apartment/for-sale/4671/barchon/vba85928,vba85928,299500.0,New,,3.0,116.0,0.0,,,,,,2.0,,1.0,Gas,,1.0,2.0,0.0,,1.0,8.0,,0.0,apartment,4671,barchon,Wallonia,Namur,2581.896551724138,
https://immovlan.be/en/detail/commercial-building/for-sale/2220/heist-op-den-berg/rbu62730,rbu62730,880000.0,,,,,,,,,,,,,1.0,,Double glass,,,,,,,,,commercial-building,2220,heist-op-den-berg,Flanders,Antwerp,,
https://immovlan.be/en/detail/residence/for-sale/8800/roeselare/rbu62390,rbu62390,279000.0,,On contract,4.0,148.0,,1.0,,,,,1.0,,1.0,Gas,Double glass,0.0,2.0,1.0,,0.0,,114.0,,residence,8800,roeselare,Flanders,West Flanders,1885.1351351351352,2447.3684210526317
https://immovlan.be/en/detail/duplex/for-sale/3590/diepenbeek/rbu31958,rbu31958,287612.0,New,Immediately,2.0,98.0,0.0,,1.0,,,,1.0,,1.0,Gas,,1.0,2.0,0.0,,1.0,10.0,,,duplex,3590,diepenbeek,Flanders,Limburg,2934.816326530612,
https://immovlan.be/en/detail/apartment/for-sale/8430/middelkerke/rbu30737,rbu30737,349000.0,Normal,On contract,1.0,60.0,1.0,,,,,,1.0,,1.0,Gas,,1.0,,0.0,,1.0,,,,apartment,8430,middelkerke,Flanders,West Flanders,5816.666666666667,
https://immovlan.be/en/detail/apartment/for-sale/3550/heusden-zolder/rbt86221,rbt86221,287843.0,,,2.0,92.0,,,,,,,1.0,,1.0,Electricity,Double glass,1.0,,0.0,,1.0,10.0,,,apartment,3550,heusden-zolder,Flanders,Limburg,3128.728260869565,
https://immovlan.be/en/detail/apartment/for-sale/4000/liege/vbd47667,vbd47667,169000.0,Normal,On contract,3.0,96.0,0.0,,1.0,,Fully equipped,Western kitchen,1.0,,1.0,Gas,,1.0,2.0,0.0,,1.0,10.0,,0.0,apartment,4000,liege,Wallonia,Liege,1760.4166666666667,
https://immovlan.be/en/detail/development-site/for-sale/1325/chaumont-gistoux/rbu37618,rbu37618,224900.0,,,,,,,,,,,,,,,,,,,,,,1973.0,,development-site,1325,chaumont-gistoux,Wallonia,Walloon Brabant,,113.98884946781551
https://immovlan.be/en/detail/residence/for-sale/5310/eghezee/vbd43405,vbd43405,409000.0,New,Negotiable,3.0,207.0,0.0,1.0,1.0,1.0,,,1.0,1.0,,Not specified,,0.0,3.0,1.0,,1.0,,441.0,,residence,5310,eghezee,Wallonia,Namur,1975.8454106280194,927.437641723356
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vba78648,vba78648,294129.0,,,2.0,95.0,,,1.0,,,,1.0,1.0,1.0,,Double glass,1.0,2.0,0.0,,1.0,12.0,,0.0,apartment,1480,tubize,Wallonia,Walloon Brabant,3096.0947368421052,
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbt47307,rbt47307,350000.0,To be renovated,,1.0,83.0,,1.0,,,,,1.0,,1.0,Gas,Double glass,1.0,2.0,0.0,,0.0,,,,apartment,8400,oostende,Flanders,West Flanders,4216.8674698795185,
https://immovlan.be/en/detail/villa/for-sale/1800/vilvoorde/rbu65887,rbu65887,549950.0,To be renovated,On contract,3.0,194.0,0.0,,1.0,1.0,,,2.0,,2.0,Gas,,0.0,4.0,1.0,154.0,1.0,18.0,512.0,,villa,1800,vilvoorde,Flanders,Flemish Brabant,2834.7938144329896,1074.12109375
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd47115,vbd47115,332500.0,New,,2.0,93.0,,,1.0,1.0,Super equipped,,1.0,1.0,2.0,Gas,Double glass,1.0,2.0,0.0,,1.0,7.0,,0.0,apartment,1190,vorst,Brussels,Brussels,3575.2688172043013,
https://immovlan.be/en/detail/apartment/for-sale/5580/rochefort/vbd43543,vbd43543,90000.0,,,1.0,58.0,0.0,,,,,,1.0,,1.0,Fuel oil,,0.0,2.0,0.0,,0.0,,,,apartment,5580,rochefort,Wallonia,Namur,1551.7241379310344,
https://immovlan.be/en/detail/duplex/for-sale/4000/liege/vbd06500,vbd06500,229000.0,To renovate,,3.0,160.0,,1.0,1.0,3.0,,,2.0,,,Gas,Double glass,0.0,,1.0,,0.0,,,,duplex,4000,liege,Wallonia,Liege,1431.25,
https://immovlan.be/en/detail/residence/for-sale/1600/sint-pieters-leeuw/rbu55679,rbu55679,279000.0,To renovate,On contract,2.0,134.0,0.0,1.0,,,Fully equipped,Western kitchen,1.0,,,Gas,Double glass,,2.0,1.0,45.0,1.0,15.0,96.0,0.0,residence,1600,sint-pieters-leeuw,Flanders,Flemish Brabant,2082.089552238806,2906.25
https://immovlan.be/en/detail/mixed-building/for-sale/1140/evere/vbd46858,vbd46858,795000.0,Normal,,8.0,280.0,0.0,,,,Super equipped,,3.0,3.0,3.0,Gas,Double glass,0.0,2.0,,,1.0,25.0,120.0,0.0,mixed-building,1140,evere,Brussels,Brussels,2839.285714285714,6625.0
https://immovlan.be/en/detail/residence/for-sale/9185/wachtebeke/rbu62610,rbu62610,616300.0,,,3.0,220.0,,1.0,1.0,,,,2.0,,2.0,,,,,1.0,956.0,0.0,,,,residence,9185,wachtebeke,Flanders,East Flanders,2801.3636363636365,
https://immovlan.be/en/detail/residence/for-sale/1495/villers-la-ville/vbd31059,vbd31059,350000.0,Normal,On contract,4.0,203.0,,1.0,1.0,,,,2.0,,3.0,Fuel oil,Double glass,,4.0,1.0,2149.0,0.0,,2400.0,,residence,1495,villers-la-ville,Wallonia,Walloon Brabant,1724.1379310344828,145.83333333333334
https://immovlan.be/en/detail/apartment/for-sale/1348/louvain-la-neuve/vbd28719,vbd28719,279000.0,New,,1.0,66.0,0.0,,,,,,1.0,,1.0,Gas,Double glass,1.0,,0.0,,1.0,10.0,,,apartment,1348,louvain-la-neuve,Wallonia,Walloon Brabant,4227.272727272727,
https://immovlan.be/en/detail/apartment/for-sale/3600/genk/rbu37370,rbu37370,169000.0,Normal,,3.0,86.0,,,1.0,,,,1.0,,,,,,2.0,,,,,,,apartment,3600,genk,Flanders,Limburg,1965.1162790697674,
https://immovlan.be/en/detail/residence/for-sale/2275/poederlee/rbu63128,rbu63128,325000.0,To be renovated,On contract,2.0,147.0,0.0,1.0,1.0,1.0,,,1.0,,1.0,Fuel oil,,0.0,4.0,1.0,,1.0,,535.0,,residence,2275,poederlee,Flanders,Antwerp,2210.8843537414964,607.4766355140187
https://immovlan.be/en/detail/apartment/for-sale/3680/maaseik/rbt39936,rbt39936,,New,,3.0,175.0,,,1.0,2.0,,,2.0,,,,,,,,,1.0,20.0,,,apartment,3680,maaseik,Flanders,Limburg,,
https://immovlan.be/en/detail/penthouse/for-sale/4920/aywaille/vaz60190,vaz60190,325000.0,New,On contract,3.0,101.0,,,1.0,,,,,1.0,1.0,Hot air,Double glass,1.0,,,,1.0,10.0,,,penthouse,4920,aywaille,Wallonia,Namur,3217.8217821782177,
https://immovlan.be/en/detail/land/for-sale/1440/wauthier-braine/vbd41606,vbd41606,485000.0,,On contract,,,,,,,,,,,,,,,,,,,,3735.0,,land,1440,wauthier-braine,Wallonia,Walloon Brabant,,129.85274431057564
https://immovlan.be/en/detail/development-site/for-sale/6970/tenneville/vwd15441,vwd15441,105000.0,,On contract,,,,,,,,,,,,,,,,,,,,1479.0,,development-site,6970,tenneville,Wallonia,Luxembourg,,70.99391480730223
https://immovlan.be/en/detail/investment-property/for-sale/8800/roeselare/rbu67144,rbu67144,34500.0,Normal,,,,,,,,,,,,,,,1.0,2.0,,,,,11.0,,investment-property,8800,roeselare,Flanders,West Flanders,,3136.3636363636365
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/rbu62003,rbu62003,287300.0,,,2.0,84.0,,,,,,,1.0,,1.0,,,,,0.0,,1.0,4.0,,,apartment,8400,oostende,Flanders,West Flanders,3420.2380952380954,
https://immovlan.be/en/detail/apartment/for-sale/3740/beverst/rbt20154,rbt20154,,New,,3.0,122.0,0.0,,,,,,1.0,,2.0,Not specified,,1.0,,0.0,,1.0,24.0,,,apartment,3740,beverst,Flanders,Limburg,,
https://immovlan.be/en/detail/land/for-sale/1970/wezembeek-oppem/vbd40477,vbd40477,850000.0,,On contract,,,,,,,,,,,,,,,,,,,,2159.0,,land,1970,wezembeek-oppem,Flanders,Flemish Brabant,,393.7007874015748
https://immovlan.be/en/detail/duplex/for-sale/1030/schaarbeek/vbd46337,vbd46337,579000.0,Excellent,,3.0,253.0,0.0,,1.0,1.0,Super equipped,,2.0,1.0,3.0,Fuel oil,Double glass,1.0,2.0,0.0,,1.0,12.0,,0.0,duplex,1030,schaarbeek,Brussels,Brussels,2288.5375494071145,
https://immovlan.be/en/detail/apartment/for-sale/5100/dave/vax62677,vax62677,244000.0,New,On contract,2.0,,0.0,,,,Super equipped,,1.0,,,,Double glass,,,0.0,,1.0,,,,apartment,5100,dave,Wallonia,Namur,,
https://immovlan.be/en/detail/residence/for-sale/4053/embourg/vbd45350,vbd45350,545000.0,,On contract,3.0,288.0,0.0,,1.0,2.0,,,2.0,,2.0,Gas,,0.0,4.0,1.0,535.0,1.0,,651.0,,residence,4053,embourg,Wallonia,Liege,1892.361111111111,837.173579109063
https://immovlan.be/en/detail/apartment/for-sale/8630/veurne/rbu65175,rbu65175,335000.0,,,2.0,109.0,,,1.0,,,,1.0,,1.0,Not specified,Double glass,1.0,,1.0,,1.0,,,,apartment,8630,veurne,Flanders,West Flanders,3073.394495412844,
https://immovlan.be/en/detail/commercial-building/for-sale/9080/beervelde/rbu66175,rbu66175,448500.0,To be renovated,,4.0,,,,1.0,1.0,,,1.0,,1.0,Gas,Double glass,,,1.0,,1.0,,520.0,,commercial-building,9080,beervelde,Flanders,East Flanders,,862.5
https://immovlan.be/en/detail/development-site/for-sale/8530/harelbeke/rbu60158,rbu60158,225000.0,,On contract,,,,,,,,,,,,,,,,,,,,568.0,,development-site,8530,harelbeke,Flanders,West Flanders,,396.1267605633803
https://immovlan.be/en/detail/apartment/for-sale/6230/pont-a-celles/vbd01940,vbd01940,251400.0,New,,2.0,87.0,0.0,0.0,,,,,,1.0,1.0,Gas,,1.0,,0.0,,1.0,8.0,,,apartment,6230,pont-a-celles,Wallonia,Hainaut,2889.655172413793,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd45936,vbd45936,492500.0,New,,2.0,116.0,0.0,,1.0,,Super equipped,,2.0,,2.0,Gas,,1.0,3.0,1.0,,1.0,5.0,,0.0,apartment,1180,ukkel,Brussels,Brussels,4245.689655172414,
https://immovlan.be/en/detail/apartment/for-sale/5060/tamines/vbd42380,vbd42380,159000.0,Excellent,On contract,1.0,63.0,1.0,,,,Fully equipped,Western kitchen,,1.0,1.0,Gas,Double glass,0.0,2.0,0.0,,0.0,,,0.0,apartment,5060,tamines,Wallonia,Namur,2523.809523809524,
https://immovlan.be/en/detail/residence/for-sale/6812/suxy/vbd25151,vbd25151,,Fully renovated,,3.0,207.0,,0.0,,,,,1.0,,,Fuel oil,Double glass,0.0,,1.0,100.0,0.0,,88.0,,residence,6812,suxy,Wallonia,Luxembourg,,
https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbk38962,rbk38962,429000.0,New,,3.0,170.0,0.0,,,,,,1.0,,,,Double glass,,2.0,1.0,160.0,,,,,residence,1730,asse,Flanders,Flemish Brabant,2523.529411764706,
https://immovlan.be/en/detail/investment-property/for-sale/7700/mouscron/vbd34991,vbd34991,57500.0,,On contract,,,,,,,,,,,,,,0.0,,,,,,,,investment-property,7700,mouscron,Wallonia,Hainaut,,
https://immovlan.be/en/detail/residence/for-sale/3550/heusden-zolder/rbu64225,rbu64225,315000.0,New,,4.0,209.0,,1.0,,,,,1.0,,,,Triple glass,,3.0,1.0,,,,436.0,,residence,3550,heusden-zolder,Flanders,Limburg,1507.177033492823,722.4770642201835
https://immovlan.be/en/detail/villa/for-sale/1640/sint-genesius-rode/vbd47995,vbd47995,665000.0,,,5.0,215.0,,,1.0,3.0,,,3.0,,3.0,Gas,Double glass,0.0,4.0,1.0,,0.0,,866.0,,villa,1640,sint-genesius-rode,Flanders,Flemish Brabant,3093.0232558139537,767.8983833718245
https://immovlan.be/en/detail/land/for-sale/1340/ottignies/vbd31168,vbd31168,90000.0,,,,,,,,,,,,,,,,,,,,,,2.0,,land,1340,ottignies,Wallonia,Walloon Brabant,,45000.0
https://immovlan.be/en/detail/apartment/for-sale/1490/court-saint-etienne/vbd35017,vbd35017,364000.0,New,,2.0,93.0,0.0,,1.0,,Super equipped,,1.0,,1.0,,,1.0,,1.0,,1.0,12.0,,0.0,apartment,1490,court-saint-etienne,Wallonia,Walloon Brabant,3913.978494623656,
https://immovlan.be/en/detail/residence/for-sale/1410/waterloo/vbd38452,vbd38452,395000.0,Fully renovated,,1.0,100.0,,,,,Super equipped,,1.0,,1.0,,,,2.0,1.0,,1.0,35.0,229.0,,residence,1410,waterloo,Wallonia,Walloon Brabant,3950.0,1724.8908296943232
https://immovlan.be/en/detail/ground-floor/for-sale/2610/wilrijk/rbu58536,rbu58536,199000.0,Normal,,1.0,61.0,,0.0,1.0,1.0,,,1.0,,,Gas,Double glass,0.0,,1.0,40.0,1.0,,,,ground-floor,2610,wilrijk,Flanders,Antwerp,3262.2950819672133,
https://immovlan.be/en/detail/apartment/for-sale/1785/merchtem/rbu65925,rbu65925,375000.0,Excellent,,2.0,103.0,0.0,,1.0,,,,1.0,,2.0,,,1.0,4.0,1.0,,1.0,8.0,,,apartment,1785,merchtem,Flanders,Flemish Brabant,3640.776699029126,
https://immovlan.be/en/detail/loft/for-sale/8400/oostende/rbl21370,rbl21370,649000.0,New,,2.0,177.0,,0.0,,,,,2.0,,2.0,,Double glass,1.0,2.0,0.0,,1.0,12.0,,0.0,loft,8400,oostende,Flanders,West Flanders,3666.6666666666665,
https://immovlan.be/en/detail/residence/for-sale/1340/ottignies-louvain-la-neuve/vbd32409,vbd32409,420000.0,,,3.0,156.0,,1.0,,,,Independent,1.0,1.0,2.0,Gas,Double glass,0.0,3.0,1.0,,1.0,9.0,172.0,0.0,residence,1340,ottignies-louvain-la-neuve,Wallonia,Walloon Brabant,2692.3076923076924,2441.860465116279
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd47720,vbd47720,345000.0,New,On contract,2.0,87.0,0.0,,1.0,,,,1.0,,1.0,Not specified,,1.0,2.0,0.0,,1.0,4.0,,,apartment,1140,evere,Brussels,Brussels,3965.5172413793102,
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu65015,rbu65015,270000.0,Normal,Immediately,3.0,108.0,0.0,,,,,,1.0,,1.0,Gas,,1.0,2.0,0.0,,1.0,5.0,,,apartment,2050,antwerp,Flanders,Antwerp,2500.0,
https://immovlan.be/en/detail/apartment/for-sale/5140/ligny/vbd49522,vbd49522,240000.0,Normal,,2.0,75.0,0.0,,1.0,1.0,,,1.0,,1.0,Fuel oil,,0.0,2.0,1.0,,0.0,,,,apartment,5140,ligny,Wallonia,Namur,3200.0,
https://immovlan.be/en/detail/residence/for-sale/4420/saint-nicolas/vbd49544,vbd49544,279000.0,Excellent,On contract,3.0,170.0,0.0,,1.0,1.0,,,1.0,1.0,1.0,,Double glass,0.0,2.0,0.0,,1.0,20.0,125.0,0.0,residence,4420,saint-nicolas,Wallonia,Liege,1641.1764705882354,2232.0
https://immovlan.be/en/detail/apartment/for-sale/2300/turnhout/rbu66781,rbu66781,405900.0,New,Immediately,3.0,114.0,0.0,,,,,,1.0,1.0,1.0,,,1.0,2.0,0.0,,1.0,61.0,,,apartment,2300,turnhout,Flanders,Antwerp,3560.5263157894738,
https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbd09455,vbd09455,140000.0,To be renovated,,5.0,140.0,0.0,1.0,,,,Independent,1.0,,,,,,3.0,1.0,,1.0,25.0,630.0,,residence,6840,neufchateau,Wallonia,Luxembourg,1000.0,222.22222222222223
https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd31486,vbd31486,299000.0,,On contract,4.0,,,1.0,,,,,1.0,,2.0,Not specified,Double glass,0.0,3.0,1.0,,1.0,,183.0,1.0,residence,7700,mouscron,Wallonia,Hainaut,,1633.879781420765
https://immovlan.be/en/detail/apartment/for-sale/9041/oostakker/rbu63037,rbu63037,299000.0,New,,2.0,89.0,0.0,,,,Super equipped,,1.0,,1.0,Hot air,Double glass,1.0,,,,1.0,10.0,,,apartment,9041,oostakker,Flanders,East Flanders,3359.550561797753,
https://immovlan.be/en/detail/residence/for-sale/6530/thuin/vba96197,vba96197,,,,3.0,179.0,,,1.0,,,,,,,,,,2.0,1.0,,,,379.0,,residence,6530,thuin,Wallonia,Hainaut,,
https://immovlan.be/en/detail/residence/for-sale/4141/louveigne/vbd49540,vbd49540,219900.0,Normal,On contract,2.0,133.0,0.0,1.0,1.0,1.0,,,1.0,1.0,1.0,Fuel oil,Double glass,0.0,4.0,0.0,,1.0,,,0.0,residence,4141,louveigne,Wallonia,Liege,1653.3834586466166,
https://immovlan.be/en/detail/apartment/for-sale/6769/meix-devant-virton/vbc20797,vbc20797,266000.0,New,,2.0,88.0,0.0,,1.0,,,,1.0,,,,,,,1.0,65.0,1.0,9.0,,,apartment,6769,meix-devant-virton,Wallonia,Luxembourg,3022.7272727272725,
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbb43196,vbb43196,252500.0,New,,1.0,56.0,0.0,,,,,,,1.0,1.0,Electricity,,1.0,,0.0,,1.0,9.0,,,apartment,6700,arlon,Wallonia,Luxembourg,4508.928571428572,
https://immovlan.be/en/detail/penthouse/for-sale/2450/meerhout/rbu62566,rbu62566,325000.0,Normal,,4.0,178.0,0.0,0.0,1.0,1.0,,,1.0,,,Electricity,Double glass,1.0,,0.0,,1.0,92.0,,,penthouse,2450,meerhout,Flanders,Antwerp,1825.8426966292134,
https://immovlan.be/en/detail/commercial-building/for-sale/8000/brugge/rbu64325,rbu64325,850000.0,,,,,,,,,,,,,,Gas,Double glass,0.0,,,,,,,,commercial-building,8000,brugge,Flanders,West Flanders,,
https://immovlan.be/en/detail/duplex/for-sale/5560/houyet/vbd38091,vbd38091,,New,On contract,2.0,84.0,0.0,,,,Super equipped,,1.0,,,Gas,,0.0,2.0,0.0,,0.0,,,0.0,duplex,5560,houyet,Wallonia,Namur,,
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbu59618,rbu59618,275000.0,Fully renovated,,2.0,,,,,,,,1.0,,,,Double glass,1.0,,0.0,,0.0,,,,apartment,8670,koksijde,Flanders,West Flanders,,
https://immovlan.be/en/detail/apartment/for-sale/1730/asse/rbu59654,rbu59654,,Normal,,2.0,85.0,,0.0,1.0,1.0,,,1.0,,,Gas,Double glass,0.0,,0.0,,1.0,4.0,,,apartment,1730,asse,Flanders,Flemish Brabant,,
https://immovlan.be/en/detail/villa/for-sale/1910/kampenhout/rbu57191,rbu57191,699000.0,,On contract,3.0,249.0,0.0,,1.0,1.0,,,2.0,1.0,,Fuel oil,Double glass,,4.0,1.0,,1.0,,,1.0,villa,1910,kampenhout,Flanders,Flemish Brabant,2807.2289156626507,
https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd45767,vbd45767,135000.0,To renovate,Immediately,4.0,123.0,0.0,1.0,,,,Independent,1.0,1.0,2.0,Fuel oil,Double glass,0.0,2.0,0.0,,0.0,,87.0,,residence,5500,dinant,Wallonia,Namur,1097.560975609756,1551.7241379310344
https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbc31583,vbc31583,364000.0,,On contract,3.0,128.0,,,,,,,1.0,1.0,2.0,Gas,Double glass,1.0,,0.0,,1.0,13.0,,,apartment,4020,liege,Wallonia,Liege,2843.75,
https://immovlan.be/en/detail/apartment/for-sale/4400/flemalle/vbd49049,vbd49049,275000.0,Normal,,3.0,,,,1.0,1.0,,,2.0,,,,,,2.0,1.0,,1.0,,,,apartment,4400,flemalle,Wallonia,Liege,,
https://immovlan.be/en/detail/residence/for-sale/3520/zonhoven/rbu60162,rbu60162,385000.0,,On contract,3.0,180.0,,1.0,1.0,2.0,,,1.0,,2.0,Fuel oil,Double glass,0.0,2.0,1.0,,0.0,,1112.0,,residence,3520,zonhoven,Flanders,Limburg,2138.8888888888887,346.2230215827338
https://immovlan.be/en/detail/duplex/for-sale/7500/tournai/vbd46210,vbd46210,575000.0,,On contract,5.0,174.0,0.0,,1.0,,Fully equipped,Western kitchen,2.0,,,,Double glass,1.0,,0.0,,1.0,22.0,,1.0,duplex,7500,tournai,Wallonia,Hainaut,3304.597701149425,
https://immovlan.be/en/detail/residence/for-sale/5300/andenne/vbd44722,vbd44722,469000.0,Excellent,On contract,4.0,184.0,0.0,,1.0,1.0,,,1.0,,2.0,,,0.0,4.0,1.0,,1.0,,2117.0,,residence,5300,andenne,Wallonia,Namur,2548.913043478261,221.53991497401984
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vbd48178,vbd48178,125000.0,,,,35.0,,,,,,,,1.0,,Electricity,,,2.0,1.0,,1.0,2.0,,,apartment,1160,oudergem,Brussels,Brussels,3571.4285714285716,
https://immovlan.be/en/detail/residence/for-sale/5600/romedenne/vbd42718,vbd42718,290000.0,,Negotiable,4.0,389.0,0.0,1.0,1.0,1.0,,,1.0,,2.0,Fuel oil,,0.0,2.0,1.0,,1.0,,727.0,,residence,5600,romedenne,Wallonia,Namur,745.5012853470437,398.8995873452545
https://immovlan.be/en/detail/residence/for-sale/3300/kumtich/rbu64976,rbu64976,330000.0,To be renovated,On contract,3.0,168.0,0.0,1.0,1.0,,,,1.0,,2.0,Gas,,0.0,2.0,1.0,,0.0,,,,residence,3300,kumtich,Flanders,Flemish Brabant,1964.2857142857142,
https://immovlan.be/en/detail/residence/for-sale/1070/anderlecht/vbd48992,vbd48992,520000.0,Normal,,4.0,300.0,0.0,1.0,,,Fully equipped,Western kitchen,2.0,2.0,2.0,Gas,Double glass,0.0,2.0,1.0,,1.0,,219.0,0.0,residence,1070,anderlecht,Brussels,Brussels,1733.3333333333333,2374.4292237442924
https://immovlan.be/en/detail/apartment/for-sale/2240/zandhoven/rbu66701,rbu66701,342000.0,New,Immediately,2.0,93.0,0.0,,1.0,,,,1.0,,1.0,,,1.0,2.0,1.0,,1.0,12.0,,,apartment,2240,zandhoven,Flanders,Antwerp,3677.4193548387098,
https://immovlan.be/en/detail/apartment/for-sale/1831/diegem/rbu62419,rbu62419,195000.0,Normal,Negotiable,1.0,50.0,,0.0,,,,,1.0,,,Gas,Double glass,1.0,,0.0,,1.0,,,,apartment,1831,diegem,Flanders,Flemish Brabant,3900.0,
https://immovlan.be/en/detail/residence/for-sale/5002/saint-servais/vbd47961,vbd47961,275000.0,To renovate,On contract,4.0,147.0,0.0,1.0,,,,,2.0,2.0,2.0,Gas,Double glass,0.0,2.0,1.0,205.0,1.0,15.0,205.0,0.0,residence,5002,saint-servais,Wallonia,Namur,1870.748299319728,1341.4634146341464
https://immovlan.be/en/detail/apartment/for-sale/5000/namur/vbd42047,vbd42047,395000.0,New,,2.0,91.0,,,,,,,,,,,,,,0.0,,1.0,13.0,,,apartment,5000,namur,Wallonia,Namur,4340.659340659341,
https://immovlan.be/en/detail/residence/for-sale/2070/zwijndrecht/rbu61055,rbu61055,385000.0,Excellent,From 15/06/2026,4.0,193.0,0.0,1.0,,,,,1.0,,2.0,Gas,,0.0,2.0,1.0,,1.0,,167.0,,residence,2070,zwijndrecht,Flanders,Antwerp,1994.8186528497408,2305.3892215568862
https://immovlan.be/en/detail/residence/for-sale/2200/noorderwijk/rbu64318,rbu64318,389000.0,To be renovated,On contract,3.0,196.0,0.0,,1.0,1.0,,,1.0,,1.0,Fuel oil,,0.0,4.0,1.0,,1.0,,816.0,1.0,residence,2200,noorderwijk,Flanders,Antwerp,1984.6938775510205,476.7156862745098
https://immovlan.be/en/detail/residence/for-sale/2950/kapellen/vbd49299,vbd49299,599018.0,New,,3.0,185.0,,,1.0,1.0,,,1.0,,2.0,,,,4.0,,,,,1034.0,,residence,2950,kapellen,Flanders,Antwerp,3237.935135135135,579.321083172147
https://immovlan.be/en/detail/apartment/for-sale/4020/liege/vbb42380,vbb42380,285000.0,,,2.0,102.0,,,,,,,1.0,1.0,2.0,Gas,Double glass,1.0,,,,1.0,6.0,,,apartment,4020,liege,Wallonia,Liege,2794.1176470588234,
https://immovlan.be/en/detail/investment-property/for-sale/1090/jette/vbd49800,vbd49800,750000.0,,On contract,23.0,,,,,,,,,,,Fuel oil,,0.0,2.0,,,,,700.0,,investment-property,1090,jette,Brussels,Brussels,,1071.4285714285713
https://immovlan.be/en/detail/investment-property/for-sale/5100/jambes/vbd43548,vbd43548,575000.0,,,2.0,,,,,,,,2.0,,4.0,Gas,,0.0,,1.0,,1.0,,,,investment-property,5100,jambes,Wallonia,Namur,,
https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbd47834,vbd47834,460000.0,Excellent,,2.0,139.0,0.0,,1.0,,Super equipped,,1.0,1.0,1.0,Gas,Double glass,0.0,,0.0,,0.0,,,0.0,duplex,1000,brussels,Brussels,Brussels,3309.3525179856115,
https://immovlan.be/en/detail/villa/for-sale/7022/hyon/vbd48353,vbd48353,249000.0,,On contract,4.0,140.0,0.0,1.0,1.0,1.0,,Independent,1.0,1.0,1.0,Fuel oil,,0.0,4.0,1.0,,,,990.0,0.0,villa,7022,hyon,Wallonia,Hainaut,1778.5714285714287,251.5151515151515
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu65033,rbu65033,214000.0,,On contract,2.0,91.0,,,1.0,1.0,,,1.0,,1.0,Fuel oil,Double glass,1.0,,0.0,,1.0,,,,apartment,2100,deurne,Flanders,Antwerp,2351.6483516483518,
https://immovlan.be/en/detail/residence/for-sale/1800/vilvoorde/rbu59378,rbu59378,425000.0,Normal,,3.0,221.0,,1.0,1.0,1.0,,,1.0,,,Gas,Double glass,0.0,,1.0,30.0,0.0,,231.0,,residence,1800,vilvoorde,Flanders,Flemish Brabant,1923.076923076923,1839.82683982684
https://immovlan.be/en/detail/ground-floor/for-sale/2430/vorst/rbu32491,rbu32491,345000.0,New,Immediately,2.0,113.0,0.0,,,,,,1.0,,1.0,,,1.0,,1.0,95.0,1.0,16.0,,,ground-floor,2430,vorst,Flanders,Antwerp,3053.097345132743,
