Property ID,Price,State of the property,Number of bedrooms,Livable surface,Garage,Number of garages,Type of heating,Type of glazing,Elevator,Garden,Terrace,Surface terrace,Total land surface,Swimming pool,type,postal_code,city,Region,province,main_type,price_per_sqm,Price_per_sqm_land
vbc77712,149000.0,,,,,,,,,,,,1350.0,,land,4910,theux,Wallonia,Namur,land,,110.37037037037037
vbb83345,289000.0,New,2.0,89.0,1.0,,Gas,Double glass,,,1.0,11.0,,,apartment,4031,angleur,Wallonia,Liege,apartment,3247.191011235955,
vbd19310,420000.0,,5.0,175.0,1.0,1.0,Fuel oil,,0.0,1.0,1.0,,180.0,,residence,6790,aubange,Wallonia,Luxembourg,house,2400.0,2333.3333333333335
vbd46894,255000.0,Normal,1.0,55.0,,,Gas,,1.0,0.0,1.0,3.0,,,apartment,1200,sint-lambrechts-woluwe,Brussels,Brussels,apartment,4636.363636363636,
vbd46982,165000.0,Normal,2.0,,,,Electricity,,1.0,0.0,0.0,,,,apartment,6880,bertrix,Wallonia,Luxembourg,apartment,,
vbd36818,230000.0,New,2.0,83.0,,,,,1.0,0.0,1.0,8.0,,,apartment,7000,mons,Wallonia,Hainaut,apartment,2771.0843373493976,
vbd34483,279300.0,New,1.0,57.0,,,Hot air,Double glass,,1.0,1.0,,,,apartment,1300,wavre,Wallonia,Brabant Walloon,apartment,4900.0,
vbd33570,575000.0,Excellent,4.0,190.0,1.0,2.0,Fuel oil,Double glass,0.0,1.0,1.0,30.0,1403.0,0.0,residence,5336,courriere,Wallonia,Namur,house,3026.315789473684,409.8360655737705
vbd38236,239000.0,,1.0,87.0,1.0,1.0,Not specified,,,1.0,1.0,,,,residence,5310,eghezee,Wallonia,Namur,house,2747.1264367816093,
vwd15017,210000.0,To be renovated,2.0,92.0,1.0,,Gas,Double glass,0.0,1.0,1.0,,690.0,0.0,villa,6120,nalinnes,Wallonia,Hainaut,house,2282.608695652174,304.3478260869565
rbu61997,298000.0,,2.0,,1.0,1.0,Not specified,,0.0,1.0,1.0,,,,residence,9150,bazel,Flanders,East Flanders,house,,
rbu60128,325000.0,Normal,2.0,135.0,,,Gas,,0.0,1.0,1.0,14.0,97.0,,residence,9140,temse,Flanders,East Flanders,house,2407.4074074074074,3350.5154639175257
vbd36989,200000.0,New,1.0,64.0,,,,,1.0,0.0,1.0,8.0,,,apartment,1480,tubize,Wallonia,Brabant Walloon,apartment,3125.0,
vba19804,400000.0,New,2.0,112.0,1.0,1.0,Gas,,1.0,1.0,1.0,47.0,,,apartment,5100,jambes,Wallonia,Namur,apartment,3571.4285714285716,
rbt36708,365000.0,,9.0,522.0,1.0,,Gas,Simple glass,0.0,0.0,0.0,,,,residence,8680,koekelare,Flanders,West Flanders,house,699.2337164750958,
vbd49489,237000.0,,2.0,85.0,,,,,,0.0,1.0,6.0,,,apartment,6230,pont-a-celles,Wallonia,Hainaut,apartment,2788.235294117647,
vbd29882,570000.0,New,2.0,94.0,1.0,1.0,Hot air,Double glass,1.0,0.0,1.0,24.0,,0.0,apartment,1160,oudergem,Brussels,Brussels,apartment,6063.829787234043,
vbd44246,280000.0,,4.0,203.0,1.0,1.0,Fuel oil,,0.0,1.0,1.0,16.0,1723.0,,residence,6630,martelange,Wallonia,Luxembourg,house,1379.3103448275863,162.5072547881602
vbd29892,170000.0,To renovate,3.0,174.0,1.0,1.0,Gas,Double glass,,1.0,1.0,10.0,380.0,,residence,6041,gosselies,Wallonia,Hainaut,house,977.0114942528736,447.36842105263156
vbd28516,795000.0,New,3.0,125.0,,,Hot air,Double glass,,1.0,1.0,56.0,,,apartment,1160,oudergem,Brussels,Brussels,apartment,6360.0,
vbd49524,249000.0,,2.0,125.0,1.0,1.0,Hot air,,0.0,0.0,0.0,,467.0,,residence,7750,amougies,Wallonia,Hainaut,house,1992.0,533.1905781584583
vbc04798,,New,2.0,88.0,,,Gas,Double glass,0.0,0.0,1.0,6.0,,,apartment,6800,libramont-chevigny,Wallonia,Luxembourg,apartment,,
vbd47182,150000.0,Normal,6.0,185.0,,,,,0.0,0.0,1.0,17.0,,,residence,5621,hanzinelle,Wallonia,Namur,house,810.8108108108108,
vbd28659,404000.0,New,2.0,99.0,,,Gas,Double glass,1.0,0.0,1.0,6.0,,,apartment,1348,louvain-la-neuve,Wallonia,Brabant Walloon,apartment,4080.808080808081,
vbd45568,990000.0,,29.0,2350.0,,,Fuel oil,,0.0,0.0,0.0,,17470.0,,residence,5660,aublain,Wallonia,Namur,house,421.27659574468083,56.66857469948483
vbd43242,310000.0,New,2.0,82.0,,,Not specified,,,1.0,0.0,,,,apartment,5060,sambreville,Wallonia,Namur,apartment,3780.487804878049,
vbd26413,410000.0,,5.0,204.0,1.0,1.0,Fuel oil,,,1.0,1.0,38.0,1742.0,,residence,4684,haccourt,Wallonia,Namur,house,2009.8039215686274,235.36165327210102
rbu60064,427000.0,New,3.0,121.0,,,Hot air,Double glass,0.0,1.0,1.0,12.0,209.0,0.0,residence,9230,wetteren,Flanders,East Flanders,house,3528.9256198347107,2043.0622009569379
rbt64665,,,,,,,,,,,,,,,residence,9820,bottelare,Flanders,East Flanders,house,,
vbd37080,705000.0,New,2.0,109.0,1.0,,,Double glass,1.0,1.0,1.0,29.0,,0.0,apartment,1160,oudergem,Brussels,Brussels,apartment,6467.8899082568805,
rbu60980,189000.0,To be renovated,2.0,91.0,,,Gas,,1.0,0.0,1.0,5.0,,,apartment,2300,turnhout,Flanders,Antwerp,apartment,2076.923076923077,
rbu66810,144000.0,To be renovated,2.0,89.0,,,Gas,Double glass,0.0,1.0,1.0,10.0,179.0,0.0,residence,8870,izegem,Flanders,West Flanders,house,1617.9775280898875,804.4692737430167
rbu24782,340000.0,New,2.0,,,,,Double glass,,1.0,1.0,,,,apartment,3800,sint-truiden,Flanders,Limburg,apartment,,
rbu67239,225000.0,Normal,1.0,48.0,,,Gas,Double glass,1.0,,1.0,,,,apartment,8370,blankenberge,Flanders,West Flanders,apartment,4687.5,
rbe39001,141700.0,,,,,,,,,,,,545.0,,development-site,9880,aalter,Flanders,East Flanders,land,,260.0
rbu60226,270000.0,Excellent,2.0,85.0,1.0,1.0,Gas,Double glass,0.0,0.0,1.0,5.0,,,apartment,1731,zellik,Flanders,Brabant Flemish,apartment,3176.470588235294,
vbd27802,349000.0,New,4.0,130.0,,,Gas,Double glass,0.0,1.0,1.0,30.0,1189.0,0.0,residence,6950,harsin,Wallonia,Luxembourg,house,2684.6153846153848,293.52396972245583
rbu64999,490616.0,New,3.0,144.0,,,Hot air,Double glass,,1.0,1.0,,838.0,,villa,9230,wetteren,Flanders,East Flanders,house,3407.0555555555557,585.4606205250597
rbt30849,373000.0,New,3.0,135.0,,,,,0.0,1.0,1.0,17.0,,,residence,2590,berlaar,Flanders,Antwerp,house,2762.962962962963,
rbu62497,379000.0,Normal,3.0,169.0,1.0,,,,,1.0,1.0,,837.0,,residence,3621,rekem,Flanders,Limburg,house,2242.603550295858,452.80764635603344
vbd36440,299000.0,To be renovated,3.0,153.0,1.0,1.0,Fuel oil,Double glass,0.0,1.0,1.0,1.0,854.0,0.0,residence,1470,genappe,Wallonia,Brabant Walloon,house,1954.248366013072,350.11709601873537
vbd40093,194000.0,New,,46.0,1.0,,Hot air,Double glass,1.0,1.0,1.0,4.0,,,studio,5030,gembloux,Wallonia,Namur,apartment,4217.391304347826,
vbd46264,149500.0,Excellent,2.0,66.0,,,Electricity,,0.0,0.0,0.0,,,0.0,apartment,4500,huy,Wallonia,Namur,apartment,2265.151515151515,
vbd03758,295260.0,,2.0,100.0,1.0,6.0,Hot air,Double glass,1.0,0.0,1.0,6.0,,,apartment,4000,liege,Wallonia,Liege,apartment,2952.6,
rbu63203,,Fully renovated,3.0,,,,Electricity,Double glass,,1.0,,,70.0,,investment-property,8930,menen,Flanders,West Flanders,investment property,,
vbc61563,415000.0,New,4.0,175.0,,,Hot air,,0.0,1.0,1.0,25.0,672.0,0.0,residence,5000,namur,Wallonia,Namur,house,2371.4285714285716,617.5595238095239
vbd02357,340175.0,New,3.0,94.0,1.0,,Hot air,,0.0,1.0,1.0,21.0,,0.0,apartment,6740,etalle,Wallonia,Luxembourg,apartment,3618.8829787234044,
vbd40013,370000.0,,2.0,100.0,,,,,,,1.0,,,,apartment,5590,ciney,Wallonia,Namur,apartment,3700.0,
rbu63112,259000.0,Excellent,2.0,111.0,,,Gas,Triple glass,,1.0,1.0,,170.0,,residence,8900,ieper,Flanders,West Flanders,house,2333.3333333333335,1523.5294117647059
rbu55896,415000.0,Excellent,3.0,145.0,,,Gas,,1.0,0.0,1.0,14.0,,,apartment,3500,hasselt,Flanders,Limburg,apartment,2862.0689655172414,
vbd41142,,,2.0,93.0,,,,,,,1.0,,,,apartment,5100,jambes,Wallonia,Namur,apartment,,
rbu60859,325000.0,Normal,3.0,180.0,1.0,1.0,Gas,Double glass,0.0,1.0,1.0,,715.0,0.0,residence,8791,beveren-leie,Flanders,West Flanders,house,1805.5555555555557,454.54545454545456
vbc54861,489000.0,New,4.0,208.0,,,Gas,,0.0,1.0,1.0,,759.0,,residence,5001,belgrade,Wallonia,Namur,house,2350.9615384615386,644.2687747035573
rbu50288,185000.0,,,,,,Gas,,0.0,,,,10.0,,commercial-building,3580,beringen,Flanders,Limburg,business,,18500.0
rbu28663,310000.0,,,,,,,,0.0,0.0,1.0,1.0,,,residence,8670,oostduinkerke,Flanders,West Flanders,house,,
rbu65206,322000.0,,2.0,97.0,1.0,,,,1.0,0.0,1.0,,,,apartment,8630,veurne,Flanders,West Flanders,apartment,3319.5876288659792,
vbd48589,293550.0,New,1.0,67.0,,,,Double glass,,1.0,1.0,,,,apartment,1300,wavre,Wallonia,Brabant Walloon,apartment,4381.3432835820895,
vbd49003,430000.0,New,3.0,113.0,,,Hot air,,1.0,1.0,1.0,,,0.0,apartment,1140,evere,Brussels,Brussels,apartment,3805.309734513274,
rbu59657,385000.0,,,,,,,,,,,,2640.0,,development-site,1750,lennik,Flanders,Brabant Flemish,land,,145.83333333333334
rbu41923,280000.0,New,1.0,69.0,,,,Double glass,1.0,0.0,1.0,,,,apartment,8400,oostende,Flanders,West Flanders,apartment,4057.9710144927535,
rbu56387,335000.0,New,3.0,167.0,,,,,0.0,1.0,1.0,28.0,,,residence,3590,diepenbeek,Flanders,Limburg,house,2005.9880239520958,
vbd44960,2087000.0,New,,,,,,,,,,,12556.0,,industrial-building,7522,blandain,Wallonia,Hainaut,business,,166.2153552086652
vbd46895,60000.0,,,,,,,,,,,,398.0,,development-site,7190,ecaussinnes,Wallonia,Hainaut,land,,150.7537688442211
rbt47502,99000.0,Normal,1.0,44.0,,,Gas,,0.0,1.0,1.0,9.0,388.0,,bungalow,5377,noiseux,Wallonia,Namur,house,2250.0,255.15463917525773
rbu64772,275000.0,To be renovated,,,,,Gas,Double glass,0.0,,1.0,15.0,122.0,,commercial-building,1500,halle,Flanders,Brabant Flemish,business,,2254.098360655738
rbu58845,169000.0,,,,,,,,,,,,31200.0,,farmland,3550,heusden-zolder,Flanders,Limburg,land,,5.416666666666667
vbd47103,314000.0,New,1.0,87.0,1.0,1.0,Gas,Double glass,1.0,0.0,1.0,22.0,,0.0,apartment,1190,vorst,Brussels,Brussels,apartment,3609.1954022988507,
vbd49585,650000.0,Excellent,4.0,198.0,,,Gas,Double glass,0.0,1.0,1.0,20.0,,0.0,duplex,1030,schaarbeek,Brussels,Brussels,apartment,3282.8282828282827,
rbu50991,,Normal,2.0,,,,,,0.0,,,,2492.0,,commercial-building,3680,maaseik,Flanders,Limburg,business,,
vbd49877,329000.0,Fully renovated,3.0,160.0,1.0,2.0,Fuel oil,Double glass,0.0,,1.0,25.0,361.0,,residence,4420,saint-nicolas,Wallonia,Liege,house,2056.25,911.3573407202216
rbu51410,339450.0,New,2.0,106.0,1.0,,,,1.0,0.0,1.0,13.0,,,apartment,2440,geel,Flanders,Antwerp,apartment,3202.3584905660377,
rbr94806,495000.0,New,3.0,186.0,,,,Double glass,,1.0,0.0,,271.0,,residence,2870,breendonk,Flanders,Antwerp,house,2661.2903225806454,1826.5682656826568
vbd28602,476000.0,New,3.0,122.0,,,Gas,Double glass,1.0,0.0,1.0,10.0,,,apartment,1348,louvain-la-neuve,Wallonia,Brabant Walloon,apartment,3901.6393442622953,
vbd25273,350000.0,To renovate,7.0,,,,,,,1.0,1.0,,730.0,,investment-property,6940,barvaux-sur-ourthe,Wallonia,Luxembourg,investment property,,479.45205479452056
vbd49008,345000.0,New,2.0,91.0,1.0,,Hot air,,1.0,1.0,1.0,6.0,,0.0,apartment,1140,evere,Brussels,Brussels,apartment,3791.2087912087914,
vbb57608,339000.0,New,2.0,91.0,,,Hot air,,1.0,0.0,1.0,7.0,,0.0,apartment,5000,namur,Wallonia,Namur,apartment,3725.2747252747254,
rbu12033,518838.0,New,3.0,179.0,,,,,0.0,1.0,1.0,,372.0,0.0,residence,1755,gooik,Flanders,Brabant Flemish,house,2898.536312849162,1394.725806451613
rbr00337,295000.0,New,2.0,89.0,,,,Double glass,0.0,,1.0,16.0,,,apartment,3970,leopoldsburg,Flanders,Limburg,apartment,3314.6067415730336,
rbu67277,119000.0,,,,,,,,,,,,1002.0,,land,7750,mont-de-l-enclus,Wallonia,Hainaut,land,,118.7624750499002
vbd37074,570000.0,New,2.0,91.0,1.0,,Hot air,Double glass,1.0,1.0,1.0,14.0,,0.0,apartment,1160,oudergem,Brussels,Brussels,apartment,6263.736263736264,
vbd48173,,New,4.0,207.0,1.0,1.0,Hot air,Double glass,1.0,0.0,1.0,65.0,,0.0,penthouse,1200,sint-lambrechts-woluwe,Brussels,Brussels,apartment,,
vbd49428,225000.0,To renovate,4.0,152.0,1.0,1.0,Fuel oil,Double glass,0.0,1.0,1.0,35.0,2191.0,0.0,residence,6180,courcelles,Wallonia,Hainaut,house,1480.2631578947369,102.6928343222273
rbq39052,349000.0,,,,,,,,,,,,4580.0,,development-site,3140,keerbergen,Flanders,Brabant Flemish,land,,76.20087336244542
rbu45860,389000.0,Excellent,3.0,202.0,1.0,,Gas,Double glass,0.0,1.0,1.0,,369.0,,residence,3530,houthalen-helchteren,Flanders,Limburg,house,1925.7425742574258,1054.20054200542
vbd03439,337000.0,,1.0,86.0,1.0,124.0,Gas,Double glass,1.0,0.0,1.0,12.0,,0.0,apartment,1420,braine-l-alleud,Wallonia,Brabant Walloon,apartment,3918.6046511627906,
rbu59390,125000.0,To renovate,0.0,33.0,,,Gas,Double glass,1.0,,,,,,apartment,8660,de-panne,Flanders,West Flanders,apartment,3787.878787878788,
vwd15586,167000.0,,1.0,52.0,,,Gas,Double glass,,,,,,,apartment,1190,vorst,Brussels,Brussels,apartment,3211.5384615384614,
vbd44316,185000.0,Normal,2.0,167.0,,,Gas,,0.0,0.0,1.0,,,,residence,5060,tamines,Wallonia,Namur,house,1107.7844311377246,
vay75016,150000.0,,,,,,,,,,,,1232.0,,land,4550,nandrin,Wallonia,Namur,land,,121.75324675324676
vbd41066,,,2.0,90.0,,,,,,,1.0,,,,apartment,5100,jambes,Wallonia,Namur,apartment,,
vbd49127,160000.0,Excellent,,29.0,,,,,1.0,0.0,0.0,,,,apartment,1000,brussels,Brussels,Brussels,apartment,5517.241379310345,
rbu60633,311000.0,New,2.0,81.0,,,Gas,,1.0,0.0,1.0,6.0,,,apartment,2018,antwerp,Flanders,Antwerp,apartment,3839.5061728395062,
rwc41144,239000.0,Normal,4.0,147.0,,,Gas,Double glass,,1.0,1.0,25.0,170.0,,residence,8310,assebroek,Flanders,West Flanders,house,1625.8503401360545,1405.8823529411766
rbu51032,85000.0,,,,,,,,,,,,5238.0,,farmland,3600,genk,Flanders,Limburg,land,,16.227567773959528
vwd15321,240000.0,,3.0,165.0,1.0,,Fuel oil,Double glass,,1.0,1.0,,629.0,1.0,residence,5600,villers-le-gambon,Wallonia,Namur,house,1454.5454545454545,381.55802861685214
rbu55498,450000.0,,2.0,205.0,1.0,,Electricity,Double glass,1.0,0.0,1.0,,,,duplex,1500,halle,Flanders,Brabant Flemish,apartment,2195.121951219512,
vbc83685,367000.0,New,3.0,129.0,,,,,1.0,0.0,1.0,30.0,,,apartment,1480,tubize,Wallonia,Brabant Walloon,apartment,2844.9612403100773,
vbc71233,,New,2.0,88.0,,,Hot air,Double glass,1.0,1.0,1.0,18.0,,,apartment,5000,namur,Wallonia,Namur,apartment,,
rbu52232,524000.0,New,3.0,163.0,,,,Double glass,,1.0,1.0,18.0,260.0,,residence,1654,huizingen,Flanders,Brabant Flemish,house,3214.723926380368,2015.3846153846155
vbd32360,135000.0,Normal,2.0,71.0,,,,Double glass,,1.0,0.0,,105.0,0.0,residence,6043,ransart,Wallonia,Hainaut,house,1901.4084507042253,1285.7142857142858
vbd36374,185000.0,New,1.0,51.0,,,,Double glass,1.0,0.0,1.0,,,0.0,studio,4101,jemeppe,Wallonia,Liege,apartment,3627.450980392157,
vbb60615,265000.0,New,2.0,86.0,,,,,,1.0,1.0,6.0,,,apartment,7000,mons,Wallonia,Hainaut,apartment,3081.3953488372094,
vbd48271,600000.0,To be renovated,5.0,239.0,1.0,2.0,Fuel oil,,0.0,1.0,1.0,40.0,5464.0,,residence,5100,wepion,Wallonia,Namur,house,2510.460251046025,109.80966325036603
rbu64951,199000.0,,2.0,115.0,1.0,1.0,,,,1.0,1.0,,503.0,,residence,3630,maasmechelen,Flanders,Limburg,house,1730.4347826086957,395.6262425447316
vbd27689,563500.0,New,2.0,107.0,1.0,1.0,Hot air,Double glass,1.0,1.0,1.0,34.0,,0.0,apartment,1420,braine-l-alleud,Wallonia,Brabant Walloon,apartment,5266.355140186916,
rbu66896,449000.0,Excellent,4.0,257.0,1.0,1.0,Fuel oil,Double glass,,1.0,1.0,,965.0,,residence,3200,aarschot,Flanders,Brabant Flemish,house,1747.0817120622569,465.2849740932642
vbd45314,149000.0,,4.0,231.0,1.0,1.0,Gas,,,1.0,0.0,,510.0,,residence,6200,bouffioulx,Wallonia,Hainaut,house,645.021645021645,292.15686274509807
rbu66332,183000.0,Normal,3.0,97.0,,,Gas,,1.0,0.0,1.0,3.0,,,apartment,2100,deurne,Flanders,Antwerp,apartment,1886.5979381443299,
rbu42590,160000.0,,1.0,13.0,,,Gas,Double glass,1.0,,,,,,investment-property,3000,leuven,Flanders,Brabant Flemish,investment property,12307.692307692309,
rbu42606,230000.0,,1.0,16.0,,,Gas,Double glass,1.0,,,,,,investment-property,3000,leuven,Flanders,Brabant Flemish,investment property,14375.0,
rbu38828,235000.0,,1.0,18.0,,,Gas,Double glass,,1.0,,,,,investment-property,3000,leuven,Flanders,Brabant Flemish,investment property,13055.555555555555,
raq68035,334000.0,New,2.0,105.0,,,,,1.0,1.0,1.0,14.0,,,apartment,3500,hasselt,Flanders,Limburg,apartment,3180.9523809523807,
vbd24388,363000.0,New,2.0,103.0,,,Hot air,Double glass,1.0,1.0,1.0,16.0,,0.0,apartment,4000,liege,Wallonia,Liege,apartment,3524.2718446601943,
vbd22693,49000.0,,,,,,,,,,,,436.0,,land,4190,ferrieres,Wallonia,Liege,land,,112.38532110091744
rbu55987,258000.0,,3.0,200.0,,,Gas,Double glass,0.0,1.0,1.0,33.0,260.0,,residence,3970,leopoldsburg,Flanders,Limburg,house,1290.0,992.3076923076923
vbb76023,194500.0,New,1.0,60.0,1.0,,Gas,Double glass,,0.0,1.0,,,,apartment,4620,fleron,Wallonia,Namur,apartment,3241.6666666666665,
rbf83452,371000.0,New,2.0,100.0,1.0,,,,1.0,1.0,1.0,50.0,,,apartment,3500,hasselt,Flanders,Limburg,apartment,3710.0,
rbu61847,249000.0,To be renovated,2.0,103.0,,,Gas,Double glass,,1.0,1.0,,520.0,,residence,9971,lembeke,Flanders,East Flanders,house,2417.4757281553398,478.84615384615387
vbd29877,580000.0,New,2.0,94.0,1.0,1.0,Hot air,Double glass,1.0,0.0,1.0,21.0,,0.0,apartment,1160,oudergem,Brussels,Brussels,apartment,6170.212765957447,
vbd20773,415000.0,New,2.0,95.0,1.0,,,Double glass,1.0,1.0,1.0,11.0,,0.0,apartment,1300,wavre,Wallonia,Brabant Walloon,apartment,4368.421052631579,
rbu62674,545000.0,Normal,4.0,363.0,1.0,,Gas,,0.0,1.0,1.0,,,,residence,9620,zottegem,Flanders,East Flanders,house,1501.3774104683196,
vax62720,278000.0,New,2.0,,,,,Double glass,,0.0,1.0,,,,apartment,5100,dave,Wallonia,Namur,apartment,,
vbd37078,570000.0,New,2.0,94.0,1.0,,,Double glass,1.0,1.0,1.0,24.0,,0.0,apartment,1160,oudergem,Brussels,Brussels,apartment,6063.829787234043,
vbd28629,257000.0,New,1.0,62.0,,,Gas,Double glass,1.0,0.0,1.0,7.0,,,apartment,1348,louvain-la-neuve,Wallonia,Brabant Walloon,apartment,4145.1612903225805,
rbu55967,299000.0,,3.0,273.0,1.0,,Fuel oil,Double glass,0.0,1.0,0.0,,990.0,,residence,3200,aarschot,Flanders,Brabant Flemish,house,1095.2380952380952,302.020202020202
rbu66579,199000.0,,,,,,,,,,,,529.0,,development-site,3370,boutersem,Flanders,Brabant Flemish,land,,376.1814744801512
rbu51451,298800.0,New,3.0,95.0,1.0,,,,1.0,0.0,1.0,7.0,,,apartment,2440,geel,Flanders,Antwerp,apartment,3145.2631578947367,
vbd48138,750000.0,New,2.0,120.0,,,Hot air,Double glass,1.0,0.0,1.0,19.0,,0.0,apartment,1200,sint-lambrechts-woluwe,Brussels,Brussels,apartment,6250.0,
vwd15528,420000.0,To be renovated,3.0,196.0,,,Gas,Simple glass,,1.0,,,,,residence,1150,sint-pieters-woluwe,Brussels,Brussels,house,2142.8571428571427,
vbd42097,200000.0,Normal,2.0,,,,Gas,,0.0,,1.0,,,,commercial-building,6700,arlon,Wallonia,Luxembourg,business,,
vbd34025,275000.0,Excellent,2.0,81.0,,,Gas,Double glass,1.0,0.0,1.0,5.0,,0.0,apartment,5580,rochefort,Wallonia,Namur,apartment,3395.061728395062,
vbd47097,399000.0,Normal,3.0,144.0,,,Gas,Double glass,0.0,1.0,1.0,67.0,,,apartment,1030,schaarbeek,Brussels,Brussels,apartment,2770.8333333333335,
vbd33691,85000.0,,,,,,,,,,,,717.0,,land,6747,chatillon,Wallonia,Luxembourg,land,,118.54951185495119
rbu63076,289000.0,To be renovated,3.0,140.0,1.0,2.0,Fuel oil,,,1.0,1.0,,805.0,,residence,3140,keerbergen,Flanders,Brabant Flemish,house,2064.285714285714,359.00621118012424
vbd50053,299000.0,New,3.0,112.0,,,Not specified,,0.0,1.0,1.0,,315.0,,residence,7070,thieu,Wallonia,Hainaut,house,2669.6428571428573,949.2063492063492
rwc41045,469000.0,Excellent,2.0,100.0,1.0,,Electricity,Double glass,,,1.0,,,,apartment,8380,zeebrugge,Flanders,West Flanders,apartment,4690.0,
rbu64183,389400.0,New,3.0,100.0,,,Hot air,Double glass,1.0,1.0,1.0,11.0,,0.0,apartment,9850,nevele,Flanders,East Flanders,apartment,3894.0,
rbt43672,420000.0,,,,,,Not specified,,1.0,,,,,,commercial-building,3740,beverst,Flanders,Limburg,business,,
vbd27236,156000.0,New,,13.0,,,Hot air,,1.0,,0.0,,,0.0,studio,1050,elsene,Brussels,Brussels,apartment,12000.0,
vbb44835,365000.0,New,3.0,165.0,,,Not specified,,0.0,1.0,0.0,,547.0,,residence,4624,romsee,Wallonia,Namur,house,2212.121212121212,667.2760511882998
vbd47488,460000.0,New,3.0,220.0,1.0,1.0,Not specified,,0.0,1.0,1.0,70.0,1066.0,,villa,6440,froidchapelle,Wallonia,Hainaut,house,2090.909090909091,431.5196998123827
vbd18917,298000.0,New,2.0,78.0,,,Gas,,1.0,0.0,1.0,2.0,,,apartment,1428,lillois-witterzee,Wallonia,Brabant Walloon,apartment,3820.5128205128203,
vbd40056,347202.0,New,2.0,100.0,1.0,,,,1.0,0.0,1.0,4.0,,,apartment,5000,namur,Wallonia,Namur,apartment,3472.02,
vbb01672,385000.0,New,2.0,122.0,,,Gas,Double glass,1.0,,1.0,3.0,,,apartment,4000,liege,Wallonia,Liege,apartment,3155.7377049180327,
vbd50045,225000.0,To be renovated,3.0,147.0,,,Hot air,Double glass,0.0,1.0,1.0,225.0,966.0,0.0,residence,6030,marchienne-au-pont,Wallonia,Hainaut,house,1530.6122448979593,232.91925465838509
rbu60984,229000.0,Normal,2.0,98.0,,,Gas,,0.0,0.0,1.0,7.0,,,apartment,2300,turnhout,Flanders,Antwerp,apartment,2336.734693877551,
vbc03312,291145.0,New,3.0,176.0,,,,,,1.0,1.0,,,,residence,4300,waremme,Wallonia,Liege,house,1654.2329545454545,
vbd33288,185000.0,Normal,2.0,100.0,,,Fuel oil,Double glass,0.0,1.0,1.0,16.0,208.0,0.0,residence,5640,mettet,Wallonia,Namur,house,1850.0,889.4230769230769
vbc90938,332500.0,Under construction,4.0,,1.0,,,,,1.0,,,,,residence,4260,braives,Wallonia,Liege,house,,
vbd48724,790000.0,New,2.0,131.0,1.0,1.0,Hot air,Double glass,1.0,1.0,1.0,22.0,,0.0,ground-floor,1050,elsene,Brussels,Brussels,apartment,6030.534351145038,
vbd07912,59000.0,,,,,,,,,,,,562.0,,land,6600,bastogne,Wallonia,Luxembourg,land,,104.98220640569394
rbu50586,273255.0,New,2.0,90.0,,,,,1.0,1.0,1.0,14.0,,,apartment,2870,ruisbroek,Flanders,Antwerp,apartment,3036.1666666666665,
rbu65957,690000.0,Excellent,3.0,324.0,1.0,1.0,Fuel oil,,,1.0,1.0,,1450.0,,cottage,9680,maarkedal,Flanders,East Flanders,house,2129.6296296296296,475.86206896551727
rbu63089,225000.0,Normal,3.0,131.0,,,Gas,,0.0,1.0,1.0,,225.0,0.0,residence,9600,ronse,Flanders,East Flanders,house,1717.557251908397,1000.0
vbd49328,239000.0,To renovate,3.0,170.0,1.0,3.0,Gas,,,1.0,1.0,20.0,540.0,0.0,residence,4610,beyne-heusay,Wallonia,Namur,house,1405.8823529411766,442.5925925925926
vbd46263,89500.0,Excellent,1.0,27.0,1.0,,Electricity,,0.0,0.0,0.0,,,0.0,studio,4500,huy,Wallonia,Namur,apartment,3314.814814814815,
vbd50058,89000.0,,,,,,,,,,,,691.0,,development-site,4537,verlaine,Wallonia,Namur,land,,128.7988422575977
vbd27993,339000.0,,3.0,113.0,,,Not specified,,0.0,0.0,1.0,12.0,,,apartment,6700,arlon,Wallonia,Luxembourg,apartment,3000.0,
vbd46829,229000.0,Normal,4.0,125.0,1.0,1.0,,,0.0,1.0,1.0,,210.0,,residence,7700,luingne,Wallonia,Hainaut,house,1832.0,1090.4761904761904
vbb60745,311000.0,New,2.0,97.0,,,,,,0.0,1.0,7.0,,,penthouse,4032,chenee,Wallonia,Liege,apartment,3206.185567010309,
vae58722,72600.0,,,,,,,,,,,,1284.0,,land,4910,theux,Wallonia,Namur,land,,56.54205607476636
rbu59293,325000.0,,4.0,186.0,,,,,,1.0,1.0,,391.0,,residence,3550,heusden-zolder,Flanders,Limburg,house,1747.3118279569892,831.2020460358057
